553;GINGER ALE;12335;GINGER ALE///;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
554;BITTER LEMON;12190;BITTER LEMON;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
555;TONIC WATER;12643;TONIC WATER//;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
556;ORANGINA;12464;ORANGINA;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
557;V.PATRON PLATINUM ;13595;V.PATRON PLATINUM;50; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.PATRON PLATINUM;
558;V.PATRON CAFE ;13591;V.PATRON CAFE;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.PATRON CAFE;
559;SPRITE;12597;SPRITE;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
560;DIABOLO;12293;DIABOLO;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->;28;CHOIX SIROPS -->; ;;
561;V.PATRON SILVER ;13592;V.PATRON SILVER;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.PATRON SILVER;
562;V.PATRON ANEJO ;13593;V.PATRON ANEJO;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.PATRON ANEJO;
563;SIROP A L EAU;12587;SIROP A L EAU;5; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->;28;CHOIX SIROPS -->; ;;
564;V.REMY MARTIN XO ;13597;V.REMY MARTIN XO;45; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.REMY MARTIN XO;
565;V. REMY MARTIN VSOP ;12702;V. REMY MARTIN VSOP;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V. REMY MARTIN VSOP;
566;V. ZACAPA XO ;12536;V. ZACAPA XO;30; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V. ZACAPA XO;
567;V.MACALAN 6 ;13588;V.MACALAN 6;350; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.MACALAN 6;
568;RED BULL;12522;RED BULL;8; ; ;11;SS ALCOOL;17;SODAS;3;TVA 5,5%;2;TVA 10%;64;52;SODAS -->; ;; ;;
569;CHARIOT 12ˆ;14005;CHARIOT 12ˆ;12; ; ;3;DESSERTS;14;DIVERS CUISINE;2;TVA 10%; ; ;64;22;DESSERT -->; ;; ;CHARIOT 12ˆ;
570;ICE TEA;12363;ICE TEA;6; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;;
571;V.HIBIKI 17;14007;V.HIBIKI 17;40; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%; ; ;64;49;WHISKY -->; ;; ;V.HIBIKI 17;
572;Focaccia Extra;14008;Focaccia Extra;8; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;20;PIZZA -->; ;; ;Focaccia Extra;
573;V.LEOUBE SECRET ROSE;14021;V.LEOUBE SECRET ROSE;10; ; ;14;VIN ROSE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.LEOUBE SECRET ROSE;
575;V.BRANDY NAPOLEON ;13223;V.BRANDY NAPOLEON;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.BRANDY NAPOLEON;
576;V.BOLLINGER;13272;V.BOLLINGER;12; ; ;16;CHAMP BRUT;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.BOLLINGER;
577;SUPPL. SIROP;12610;SUPPL. SIROP; ; ; ;11;SS ALCOOL;17;SODAS;2;TVA 10%;2;TVA 10%;96;52;SODAS -->;28;CHOIX SIROPS -->; ;;
578;V.BARBERA ROUGE ;13331;V.BARBERA ROUGE;12; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.BARBERA ROUGE ;
579;V.BAILEYS ;13343;V.BAILEYS;18; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.BAILEYS;
580;V.BLACK LABEL ;13344;V.BLACK LABEL;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.BLACK LABEL;
581;V.BLU LABEL ;13489;V.BLU LABEL;45; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.BLU LABEL;
582;V.BELUGA NOBLE ;13502;V.BELUGA NOBLE;40; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.BELUGA NOBLE;
583;V.BELUGA GOLD ;13503;V.BELUGA GOLD;45; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.BELUGA GOLD ;
585;V.BAS ARMAGNAC 1976;13537;V.BAS ARMAGNAC 1976;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.BAS ARMAGNAC 1976;
586;V.BAS ARMAGNAC 1978;13538;V.BAS ARMAGNAC 1978;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.BAS ARMAGNAC 1978;
587;V.BAS ARMAGNAC 1982 ;13540;V.BAS ARMAGNAC 1982;35; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.BAS ARMAGNAC 1982 ;
588;V.BAS ARMAGNAC LOUIS;13541;V.BAS ARMAGNAC LOUIS;45; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.BAS ARMAGNAC LOUIS;
589;V.BELVEDERE ;13578;V.BELVEDERE ;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.BELVEDERE;
590;V.BOMBEY SAPPHIRE ;13582;V.BOMBEY SAPPHIRE;17; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;1;GIN -->; ;; ;V.BOMBEY SAPPHIRE;
592;V.BANYULS ;13686;V.BANYULS;9; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.BANYULS;
593;V.BAS ARMAGNAC 1989 ;13539;V.BAS ARMAGNAC 1989;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.BAS ARMAGNAC 1989;
594;V.GREY GOOSE ;13225;V.GREY GOOSE;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.GREY GOOSE;
595;V.GREY GOOSE VX ;13581;V.GREY GOOSE VX;45; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.GREY GOOSE VX;
596;V.GET 27 ;13561;V.GET 27;25; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.GET 27;
597;V.GRAND MARNIER ;13566;V.GRAND MARNIER;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.GRAND MARNIER ROUGE;
598;V.GR NONINO ;13568;V.GR NONINO;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.GR NONINO;
599;V.GINE VINE ;13587;V.GINE VINE;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;1;GIN -->; ;; ;V.GINE VINE;
600;V.GLENMORANGIE 10 ;13589;V.GLENMORANGIE 10;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.GLENMORANGIE 10;
601;V.GLENFIDDISH 12 ;13590;V.GLENFIDDISH 12;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.GLENFIDDISH 12;
602;V.LA CALISSE ROSE ;13620;V.LA CALISSE ROSE;10; ; ;14;VIN ROSE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.LA CALISSE ROSE;
604;V.MINUTY ROSE ;13309;V.MINUTY ROSE;12; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ; V.MINUTY ROSE;
605;V.SIMPHONIE ROSE ;13308;V.SIMPHONIE ROSE;12; ; ;12;ALCOOL;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.SIMPHONIE ROSE;
606;V.CHIVAS 12 ;13302;V.CHIVAS 12;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.CHIVAS 12 ;
607;V.CAMPARI ;13555;V.CAMPARI;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.CAMPARI ;
608;V.COINTREAU ;13556;V.COINTREAU;15; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.COINTREAU;
609;V.CALVADOS GONTIER ;13572;V.CALVADOS GONTIER;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.CALVADOS GONTIER;
610;V.CUERVO RESERVA ;13596;V.CUERVO RESERVA;45; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.CUERVO RESERVA;
611;V.CHABLIS BL ;13619;V.CHABLIS BL;15; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.CHABLIS BL;
612;V.LOUIS XIII ;13498;V.LOUIS XIII;300; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.LOUIS XIII;
613;V.LIMONCELLO ;13565;V.LIMONCELLO;11; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.LIMONCELLO;
614;V.LAPHROIGH 10 ;13599;V.LAPHROIGH 10;17; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.LAPHROIGH 10;
615;V.LEBLON ;13606;V.LEBLON ;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.LEBLON;
616;V.LAURENT PERRIER ;13611;V.LAURENT PERRIER;25; ; ;16;CHAMP BRUT;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.LAURENT PERRIER;
617;V.LA CALISSE BL ;13617;V.LA CALISSE BL;15; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.LA CALISSE BL;
618;V.LIVIO FELUGA BL ;13618;V.LIVIO FELUGA BL;15; ; ;15;VIN BLANC;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.LIVIO FELUGA BL;
619;V.OBAN 14 ;13600;V.OBAN 14;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.OBAN 14;
620;V.DEESSE ROUGE ;13622;V.DEESSE ROUGE;12; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.DEESSE ROUGE;
621;V.DRAMBUIE ;13573;V.DRAMBUIE;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.DRAMBUIE;
622;V.DON JULIO 1942 ;13338;V.DON JULIO 1942;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.DON JULIO 1942 ;
623;V.HAVANA 3 ;13491;V.HAVANA 3;14; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.HAVANA 3;
624;V.HENNESY PARADIS ;13508;V.HENNESY PARADIS;110; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;48;COGNAC/ARMAGNAC -->; ;; ;V.HENNESY PARADIS ;
625;V.HAVANA 7 ;13518;V.HAVANA 7;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.HAVANA 7;
626;V.HAVANA MAXIMO ;13564;V.HAVANA MAXIMO;350; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.HAVANA MAXIMO ;
627;V.HENDRICKS ;13585;V.HENDRICKS ;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;1;GIN -->; ;; ;V.HENDRICKS;
628;V.HIBIKI 12 ;13605;V.HIBIKI 12;35; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.HIBIKI 12;
631;V.TIA MARIA ;13571;V.TIA MARIA;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.TIA MARIA;
632;V.TANQUERAY 10 ;13584;V.TANQUERAY 10;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;1;GIN -->; ;; ;V.TANQUERAY 10;
633;V.TATTINGER BL ;13610;V.TAITTINGER BL;25; ; ;16;CHAMP BRUT;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.TATTINGER BL;
634;PROSSECO TREVISO;13689;BT.PROSSECO TREVISO;35; ; ;12;ALCOOL;22;VINS;1;TVA 20%;1;TVA 20%;64;14;CHAMPAGNE -->; ;; ;BT.PROSSECO TREVISO;
635;V.PROSSECO TREVISO ;13690;V.PROSSECO TREVISO;9; ; ;12;ALCOOL;15;APERITIFS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.PROSSECO TREVISO;
636;ACQUAPANNA ;13035;AQUAPANNA 0.75;7; ; ;11;SS ALCOOL;18;EAUX;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;ACQUAPANNA;
637;S.PELLEGRINO GAS ;13034;S PELLEGRINO GAS 0.75;7; ; ;11;SS ALCOOL;18;EAUX;2;TVA 10%;2;TVA 10%;64;52;SODAS -->; ;; ;BT.S.PELLEGRINO GAS ;
638;V.GR.SASSICAIA ;13490;V.GR.SASSICAIA;20; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.GR.SASSICAIA;
639;V.KAUFFMAN ;13504;V.KAUFFMAN;45; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.KAUFFMAN;
640;V.ESSERE MERLOT ;13074;V.ESSERE MERLOT;12; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.ESSERE MERLOT;
641;ESPRESSO MARTINI ;12309;V.ESPRESSO MARTINI;17; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;ESPRESSO MARTINI ;
642;NEGRONI ;12455;V.NEGRONI;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;NEGRONI;
643;BELLINI ;12181;V.BELLINI;18; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;BELLINI ;
644;APEROL VENEZIANO ;12139;V.APEROL SPRITZ;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;APEROL VENEZIANO;
645;OSCAR ;12467;V.OSCAR;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;OSCAR;
646;MOJITO ;12673;V.MOJITO VANILLA &PASSION FRUIT;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;MOJITO;
648;V.JACK DANIELS HONEY ;13306;V.JACK DANIELS HONEY;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.JACK DANIELS HONEY;
649;V.JACK DANIELS SINGL ;13601;V.JACK DANIELS SINGL;35; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.JACK DANIELS SINGL;
650;V.BALVENIE ;13542;V.BALVENIE 21;25; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.BALVENIE;
651;V.MARTINI DRY;13552;V.MARTINI DRY;9; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.MARTINI DRY;
652;V.MARTINI BIANCO;13553;V.MARTINI BIANCO;9; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.MARTINI BIANCO;
653;V.MARTINI ROUGE ;13554;V.MARTINI ROUGE;9; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.MARTINI BIANCO;
654;V.PASTIS 51 ;13558;V.PASTIS 51;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.PASTIS 51;
655;V.PORTO FERREIRA ;13570;V.PORTO FERREIRA;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.PORTO FERREIRA;
656;V.POIRE WILLIAM ;13575;V.POIRE WILLIAM;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.POIRE WILLIAM;
657;V.RICARD ;13559;V.RICARD;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;5; APERITIFS -->; ;; ;V.RICARD;
658;V.RAMAZZOTTI ;13563;V.RAMAZZOTTI;11; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.RAMAZZOTTI ;
659;V.AMARETTO ;13562;V.AMARETTO;11; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.AMARETTO;
660;V.APPLETON VX ;13607;V.APPLETON VX;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.APPLETON VX;
661;V.APPLETON 21 ;13608;V.APPLETON 21;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;46;RHUM -->; ;; ;V.APPLETON 21;
662;V.JAGERMEISTER ;13567;V.JAGERMEISTER;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.JAGERMEISTER;
663;V.FRAMBOISE BRANA ;13576;V.FRAMBOISE BRANA;11; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.FRAMBOISE BRANA;
664;V.FERNET BRANCA ;13560;V.FERNET BRANCA;11; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.FERNET BRANCA;
665;V.MACALAN AMBER ;13072;V.MACALAN AMBER;20; ; ;12;ALCOOL;21;DIGESTIFS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.MACALAN AMBER;
666;V.MANZANITA ;13574;V.MANZANITA;20; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.MANZANITA;
667;V.MONKEY 47 ;13583;V.MONKEY 47;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;1;GIN -->; ;; ;V.MONKEY 47;
668;V.MAURY ;13687;V.MAURY;25; ; ;13;VIN ROUGE;22;VINS;1;TVA 20%;1;TVA 20%;64;13;VERRE/COUPE -->; ;; ;V.MAURY;
669;V.SAMBUCA BLACK ;13569;V.SAMBUCA BLACK;11; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;54;DIGESTIFS -->; ;; ;V.SAMBUCA BLACK;
670;V.STOLICH ELIT ;13579;V.STOLICH ELIT;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;34;VODKA -->; ;; ;V.STOLICH ELIT;
671;V.YAMAZAKI 12 ;13602;V.YAMAZAKI 12;30; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;49;WHISKY -->; ;; ;V.YAMAZAKI 12;
672;V.EL DORADO 21 ;13609;V.EL DORADO 21;25; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;47;TEQUILA -->; ;; ;V.EL DORADO 21;
673;RED 46 ;13664;RED 46;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;RED 46;
674;WHITE PRINCESS !;13663;WHITE PRINCESS;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;WHITE PRINCESS;
675;VESPER !;12660;VESPER;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;VESPER;
676;MAPLE OLD FASHIONED ;13659;MAPLE OLD FASHIONED;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;MAPLE OLD FASHIONED;
677;AMERICANO ;12135;AMERICANO;15; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;AMERICANO;
678;AMARETTO SOUR ;12132;AMARETTO SOUR;14; ; ;12;ALCOOL;20;ALCOOLS;1;TVA 20%;1;TVA 20%;64;26;COCKTAILS -->; ;; ;AMARETTO SOUR;
679;HUITRES l'UNITE;13419;Huitres Gillardeau l'unit?;5; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;16;ENTREES FROIDES; ;; ;HUITRES l'UNITE;
680;BIERES BOUTEILLE-->; ; APERITIFS -->;2,54; ; ;12;ALCOOL;16;BIERES;1;TVA 20%;1;TVA 20%;67;53;BIERES BOUTEILLE-->; ;; ;;
681;SALADE D'ARTICHAUT;13420;Salade d'Artichauts avec Roquette, Avocat et Parmesan;23; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;16;ENTREES FROIDES; ;; ;SALADE D'ARTICHAUTS;
682;CARPACCIO ARTICHAUTS   ;13425;Carpaccio d'Artichauts;23; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;15;CARPA/TARTARE; ;; ;CARPACCIO ARTICHAUTS   ;
683;ARTICHAUTS POELES;13444;Artichauts po?l?s ? l'Ail et Menthe;28; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;17;ENTREES CHAUDES; ;; ;ARTICHAUTS POELES;
684;SALADE DE POULPE;13416;Salade de Poulpe et Pommes de terre;24; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;16;ENTREES FROIDES; ;; ;SALADE DE POULPE;
685;BEAR PERONI;12483;BEAR PERONI//;8; ; ;12;ALCOOL;16;BIERES;1;TVA 20%;1;TVA 20%;64;53;BIERES BOUTEILLE-->; ;; ;BEAR PERONI;
686;BEAR CORONA;12261;BEAR CORONA;8; ; ;12;ALCOOL;16;BIERES;1;TVA 20%;1;TVA 20%;64;53;BIERES BOUTEILLE-->; ;; ;BEAR CORONA;
688;CARPACCIO POULPE;13427;Carpaccio de Poulpe;31; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;15;CARPA/TARTARE; ;; ;CARPACCIO POULPE;
689;VITELLO TONATO ;13410;"Le ""Vitello Tonnato""";28; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;16;ENTREES FROIDES; ;; ;VITELLO TONATO   ;
690;TERRINE FOIE GRAS;13388;Terrine de Foie Gras Maison   ;29; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;16;ENTREES FROIDES; ;; ;TERRINE FOIE GRAS;
691;ESCALOPE FOIE CANARD;13404;Escalope de Foie gras de Canard po?l?e ? la Truffe;41; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;18;VIANDES -->; ;; ;ESCALOPE FOIE GRAS;
692;ASSIETTE SAUMON;13415;Assiette de Saumon Marin?, Asperges et ?uf Poch?;29; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;16;ENTREES FROIDES; ;; ;ASSIETTE SAUMON;
693;CARPACCIO SAUMON ;13333;Carpaccio de Saumon;29; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;15;CARPA/TARTARE; ;; ;CARPACCIO SAUMON  ;
694;FILET SAUMON LEGUMES;13230;Filet de Saumon aux L?gumes;38; ; ;2;PLATS; ; ;2;TVA 10%;2;TVA 10%;64;19;POISSONS -->; ;; ;FILET SAUMON LEG   ;
695;TARTAR SAUMON ;13430;Tartare de Saumon;31; ; ;1;ENTREE; ; ;2;TVA 10%;2;TVA 10%;64;15;CARPA/TARTARE; ;; ;TARTAR SAUMON ;
